image_id,labels
sparse_residential_area_1364,"['buildings', 'grass', 'pavement', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1365,"['buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1366,"['buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1367,"['buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1368,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1369,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1370,"['bare soil', 'buildings', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1371,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1372,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1373,"['bare soil', 'buildings', 'grass', 'sparse residential area']"
sparse_residential_area_1374,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1375,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1376,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1377,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1378,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1379,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1380,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees', 'water']"
sparse_residential_area_1381,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1382,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1383,"['buildings', 'grass', 'pavement', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1384,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1385,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1386,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1387,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1388,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1389,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1390,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1391,"['buildings', 'grass', 'pavement', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1392,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees', 'water']"
sparse_residential_area_1393,"['buildings', 'grass', 'sparse residential area']"
sparse_residential_area_1394,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1395,"['buildings', 'grass', 'pavement', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1396,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1397,"['bare soil', 'buildings', 'field', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1398,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1399,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1400,"['buildings', 'chaparral', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1401,"['buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1402,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1403,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1404,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1405,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1406,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1407,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1408,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1409,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1410,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1411,"['buildings', 'chaparral', 'sand', 'sparse residential area']"
sparse_residential_area_1412,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1413,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1414,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1415,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1416,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1417,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1418,"['buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1419,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1420,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1421,"['buildings', 'chaparral', 'sand', 'sparse residential area']"
sparse_residential_area_1422,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1423,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1424,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1425,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1426,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1427,"['buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1428,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1429,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1430,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1431,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1432,"['buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1433,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1434,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1435,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1436,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1437,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1438,"['buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1439,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1440,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1441,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1442,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1443,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1444,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1445,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1446,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1447,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area']"
sparse_residential_area_1448,"['buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1449,"['buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1450,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1451,"['buildings', 'grass', 'pavement', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1452,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1453,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1454,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1455,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1456,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees', 'water']"
sparse_residential_area_1457,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1458,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1459,"['buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1460,"['buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1461,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1462,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1463,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1464,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1465,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1466,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1467,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1468,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1469,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1470,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1471,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1472,"['bare soil', 'buildings', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1473,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1474,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1475,"['buildings', 'chaparral', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1476,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1477,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1478,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1479,"['buildings', 'chaparral', 'grass', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1480,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1481,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1482,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1483,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1484,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1485,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1486,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1487,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1488,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1489,"['buildings', 'chaparral', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1490,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1491,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1492,"['buildings', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1493,"['buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1494,"['buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1495,"['bare soil', 'buildings', 'field', 'pavement', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1496,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1497,"['buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1498,"['buildings', 'chaparral', 'pavement', 'sand', 'sparse residential area']"
sparse_residential_area_1499,"['buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1500,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1501,"['buildings', 'grass', 'sparse residential area']"
sparse_residential_area_1502,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1503,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1504,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1505,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1506,"['buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1507,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1508,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1509,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1510,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1511,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1512,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1513,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1514,"['buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1515,"['buildings', 'chaparral', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1516,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1517,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1518,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1519,"['bare soil', 'buildings', 'field', 'sparse residential area', 'trees']"
sparse_residential_area_1520,"['buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1521,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1522,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1523,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1524,"['buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1525,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1526,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1527,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1528,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1529,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1530,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1531,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1532,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1533,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1534,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1535,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1536,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1537,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1538,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1539,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1540,"['buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1541,"['bare soil', 'buildings', 'sparse residential area', 'trees', 'water']"
sparse_residential_area_1542,"['buildings', 'grass', 'sparse residential area', 'trees', 'water']"
sparse_residential_area_1543,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1544,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1545,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1546,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1547,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1548,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1549,"['buildings', 'grass', 'pavement', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1550,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1551,"['buildings', 'grass', 'sparse residential area', 'trees', 'water']"
sparse_residential_area_1552,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1553,"['buildings', 'grass', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1554,"['buildings', 'chaparral', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1555,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1556,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1557,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1558,"['buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1559,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1560,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1561,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1562,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1563,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1564,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1565,"['buildings', 'grass', 'pavement', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1566,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1567,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1568,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1569,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1570,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1571,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1572,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1573,"['buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1574,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1575,"['buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1576,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area']"
sparse_residential_area_1577,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1578,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1579,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1580,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1581,"['bare soil', 'buildings', 'field', 'sparse residential area', 'trees']"
sparse_residential_area_1582,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1583,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1584,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1585,"['buildings', 'grass', 'pavement', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1586,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1587,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1588,"['bare soil', 'buildings', 'field', 'sparse residential area', 'trees']"
sparse_residential_area_1589,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1590,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1591,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1592,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1593,"['bare soil', 'buildings', 'field', 'sparse residential area', 'trees']"
sparse_residential_area_1594,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1595,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1596,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1597,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1598,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1599,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1600,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1601,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees', 'water']"
sparse_residential_area_1602,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1603,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1604,"['buildings', 'grass', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1605,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1606,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1607,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1608,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1609,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1610,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1611,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1612,"['buildings', 'chaparral', 'grass', 'pavement', 'road', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1613,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1614,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1615,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1616,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1617,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1618,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1619,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1620,"['bare soil', 'buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1621,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1622,"['buildings', 'chaparral', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1623,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1624,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1625,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1626,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1627,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1628,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1629,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1630,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1631,"['buildings', 'field', 'grass', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1632,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1633,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1634,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1635,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1636,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1637,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1638,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1639,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1640,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1641,"['buildings', 'grass', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1642,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1643,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1644,"['bare soil', 'buildings', 'field', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1645,"['bare soil', 'buildings', 'field', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1646,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1647,"['buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1648,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1649,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
